KDJ;KABKOT;PROVINSI;PULAU;Region;KDJ_1;Province;Regency_Ci;acuan;Distric_Na;sat2012;sat2013;sat2014;sat2015;sat2016;sat2017;sat2018;sat2019;sat2020;gdp2012;gdp2013;gdp2014;gdp2015;gdp2016;gdp2017;gdp2018;gdp2019;gdp2020
1771;Kota Bengkulu;Bengkulu; ;Sumatera;1771;Bengkulu;Capital City;Kota Bengkulu;Bengkulu;1132.437981;286.7380603;1478.877322;1719.324953;859.4421287;1975.839433;241.7894009;2357.594721;1549.878329;10327.321;10956.459;11627.451;12327.029;13082.472;13796.915;14552.353;15371.5292;15333.10038
1171;Kota Banda Aceh;Aceh; ;Sumatera;1171;Aceh;Capital City;Kota Banda Aceh;Banda Aceh;1172.603907;1416.138628;2416.187969;3452.457193;2921.557553;4105.578269;4217.300493;4657.843189;4601.198778;11079.68;11597.228;12119.047;12725.924;13480.11;13937.1;14562.34;15168.95179;14669.89328
1602;Kabupaten Ogan Komering Ilir;Sumatera Selatan; ;Sumatera;1602;South Sumatera;Regency;Ogan Komering Ilir;Ogan Komering Ilir;1187.044959;883.7656828;1073.785793;3004.845266;2741.724473;3827.635169;3884.588711;4462.068249;4776.986997;14230.59;15135.83;15902.82;16667.05;17412.46;18301.92;19218.84;20177.3788;20225.80451
1174;Kota Lhokseumawe;Aceh; ;Sumatera;1174;Aceh;City;Kota Lhokseumawe;Lhokseumawe;1191.906754;3146.726418;2020.720633;4096.326845;3351.321693;4475.471869;1728.387101;5653.893223;4301.299577;8980.377;8878.224;8347.714;6859.831;6450.41;6591.66;6844.7;7114.535573;7011.374807
3312;Kabupaten Wonogiri;Jawa Tengah;Jawa;Java -Bali;3312;Central Java;Regency;Wonogiri;Wonogiri;1195.110211;695.088943;1138.3148;2047.78774;1292.5023;3238.974862;4136.330799;5282.758827;5131.950678;14605.088;15303.28;16107.795;16977.199;17865.345;18818.939;19837.022;20822.37854;20528.78301
3575;Kota Pasuruan;Jawa Timur;Jawa;Java -Bali;3575;East Java;City;Kota Pasuruan;Pasuruan;1196.790844;878.1438478;1221.203627;1256.944269;1238.112808;1325.295005;1402.014504;1504.088738;1499.208617;4051.2;4315.1;4561.3;4813.3;5076.4;5354.1;5354.1;5990.807919;5869.194518
6311;Kabupaten Balangan;Kalimantan Selatan;Kalimantan;Kalimantan;6311;South Kalimantan;Regency;Balangan;Balangan;1227.729971;1280.527864;1222.777029;1673.388645;1235.080986;1600.154317;2020.439481;2529.881239;2643.912714;7147.782;7722.4;8177.672;8374.456;8593.456;8844.751;9121.122;9408.883113;9176.4837
3306;Kabupaten Purworejo;Jawa Tengah;Jawa;Java -Bali;3306;Central Java;Regency;Purworejo;Purworejo;1235.451097;666.4380939;378.3919986;1313.187147;844.16802;1207.259033;1723.243718;1987.153791;2053.135315;9406.243;9870.97;10312.938;10862.646;11418.355;12023.78;12670.378;13332.74724;13111.42363
5371;Kota Kupang;Nusa Tenggara Timur; ;Nusa Tenggara;5371;East Nusa Tenggara;Capital City;Kota Kupang;Kupang;1237.394766;1346.609527;1633.720234;1768.506518;1954.28162;2417.569611;2823.115437;3844.000655;4694.167061;10609.47;11373.41;12147.98;12953.37;13826.09;14770.13;15772.26;16320.71896;16190.15321
3571;Kota Kediri;Jawa Timur;Jawa;Java -Bali;3571;East Java;City;Kota Kediri;Kediri;1237.776141;780.6138729;1475.441102;1620.054867;1539.379942;1874.057027;1982.56675;2065.888218;1889.587773;63185.1;65408.8;69232.9;72945.5;76988.4;80946.2;80946.2;89353.49029;87200.07117
5102;Kabupaten Tabanan;Bali; ;Java -Bali;5102;Bali;Regency;Tabanan;Tabanan;1288.098764;1459.00046;1770.143806;2059.747555;1824.488093;2331.255713;2446.395375;2796.462218;2772.941557;10500.46;11178.19;11908;12644.52;13420.55;14141.72;14951.72;15786.3019;14817.02296
3403;Kabupaten Gunung Kidul;Di Yogyakarta;Jawa;Java -Bali;3403;Yogyakarta;Regency;Gunung Kidul;Gunung Kidul;1288.871523;994.4001915;1083.135169;1991.24287;1471.131046;2579.392788;3545.029306;4494.987713;3450.885423;9695.98;10177.433;10639.792;11152.363;11696.156;12281.558;12914.881;13605.45231;13512.93524
1808;Kabupaten Tulangbawang;Lampung; ;Sumatera;1808;Lampung;Regency;Tulang Bawang Barat;Tulang Bawang Barat;1303.086612;848.8133213;979.5804131;2126.818589;2089.672576;1916.919348;2372.109605;2952.667575;3252.174385;10827.945;11559.174;12199.16;12811.52;13505.401;14242.029;15023.25;7857.039516;7753.326595
1804;Kabupaten Lampung Timur;Lampung; ;Sumatera;1804;Lampung;Regency;Lampung Timur;Lampung Timur;1322.324324;1991.222405;1559.403151;3618.501905;3578.793928;5019.156801;6111.075804;7937.076764;7898.87426;12250.861;12897.707;13705.047;14505.795;15136.166;15990.853;16867.069;29531.50858;28855.23703
1409;Kabupaten Rokan Hilir;Riau; ;Sumatera;1409;Riau;Regency;Rokan Hilir;Rokan Hilir;1328.823125;2007.055257;2220.188189;2113.557369;1268.27157;2808.045018;4298.383133;4052.018302;3339.273811;41418.23;42405.06;44445.78;44676.81;45556;46265.17;46150.16;46701.31415;46252.98154
3579;Kota Batu;Jawa Timur;Jawa;Java -Bali;3579;East Java;City;Kota Batu;Kota Batu;1352.162519;1253.00174;1476.555242;1691.893889;1675.656359;1925.666227;2043.939647;2326.954291;2205.80337;7473.6;8018.6;8572.1;9146;9750.9;10390.8;10390.8;11786.83862;11025.40884
6303;Kabupaten Banjar;Kalimantan Selatan;Kalimantan;Kalimantan;6303;South Kalimantan;Regency;Banjar;Banjar;1358.908714;797.0321231;1588.011826;1904.557937;1346.622096;2309.975987;2723.214642;3388.418362;3231.193411;8670.838;9069.628;9530.725;9950.521;10418.681;10903.968;11449.814;11967.84353;11733.27379
1971;Kota Pangkal Pinang;Kepulauan Bangka Belitung; ;Sumatera;1971;Bangka Belitung Islands;Capital City;Kota Pangkal Pinang;Pangkal Pinang;1367.723798;832.339948;1655.61135;1971.934932;1663.47233;1937.63376;2131.236173;2479.917444;2572.934811;6571.31;6951.019;7247.497;7555.016;7945.986;8358.482;8782.583;9071.533493;8797.573181
3376;Kota Tegal;Jawa Tengah;Jawa;Java -Bali;3376;Central Java;City;Kota Tegal;Tegal;1368.975137;162.9522958;1278.357674;1675.728489;2014.599798;2273.162866;2214.253573;2457.44048;1833.12724;7650.48;8084.176;8491.325;8953.88;9440.531;10006.943;10594.34;11090.73092;10928.80625
2102;Kabupaten Bintan;Kepulauan Riau; ;Sumatera;2102;Riau Islands;Regency;Bintan;Bintan;1377.760265;890.7191508;1830.681557;2212.896072;2146.229021;2497.096157;2873.457647;3432.706567;3768.360689;10126.483;10741.921;11424.374;12013.391;12620.121;13244.041;13886.108;14673.22434;14045.21034
1506;Kabupaten Tanjung Jabung Timur;Jambi; ;Sumatera;1506;Jambi;Regency;Tanjung Jabung Timur;Tanjung Jabung Timur;1401.385868;554.7852214;1265.485204;1462.763113;1232.726671;1059.581488;2251.289039;2717.952029;1646.328009;14053.62;14695.73;15549.5;15830.52;16249.8;16748.26;17265.16;17985.52095;17289.48129
3502;Kabupaten Ponorogo;Jawa Timur;Jawa;Java -Bali;3502;East Java;Regency;Ponorogo;Ponorogo;1403.538723;1162.283369;1641.466406;2127.481121;1779.426757;3469.8069;3792.494038;4793.387371;4312.402371;10038.4;10554.5;11104.5;11687.9;12305.7;12933.5;12933.5;14296.65901;14167.98908
1503;Kabupaten Sarolangun;Jambi; ;Sumatera;1503;Jambi;Regency;Sarolangun;Sarolangun;1406.098487;1165.817364;2379.015117;2093.014239;1811.657227;1769.557039;180.7710898;1893.595773;1080.879891;7663.232;8246.149;8675.187;8986.677;9369.739;9782.797;10244.355;10757.84419;10729.87379
6302;Kota Baru;Kalimantan Selatan;Kalimantan;Kalimantan;6302;South Kalimantan;Regency;Kota Baru;Kota Baru;1422.892682;1616.345907;1730.523023;2253.522762;1772.615476;1727.843284;2015.518913;2200.25859;2040.255115;12963.672;13640.415;14276.616;14749.943;15376.929;16148.141;16938.257;17645.02931;17315.06726
3601;Kabupaten Pandeglang;Banten;Jawa;Java -Bali;3601;Banten;Regency;Pandeglang;Pandeglang;1437.57794;1519.342563;1514.292271;2411.015989;1780.56899;2968.991522;3987.584942;4434.220535;4643.098141;13738.882;14387.883;15097.105;15974.129;16855.619;17866.428;18941.701;19717.54083;19611.06611
6372;Kota Banjar Baru;Kalimantan Selatan;Kalimantan;Kalimantan;6372;South Kalimantan;City;Kota Banjar Baru;Banjar Baru;1458.24242;1422.606272;1888.605712;2132.000005;744.7669152;2476.857913;3085.246402;3915.428332;3454.663957;3924.617;4183.368;4462.827;4771.071;5101.947;5456.867;5833.523;6237.213484;6119.95387
7471;Kota Kendari;Sulawesi Tenggara; ;Sulawesi;7471;Southeast Sulawesi;Capital City;Kota Kendari City;Kendari City;1478.232048;1741.948375;2102.459876;2403.706102;2731.246063;2606.942075;2970.489963;3435.346154;3985.506053;9926.252;10787.974;11848.051;12784.366;13935.907;14826.05;15753.72;16746.55767;16528.85242
3520;Kabupaten Magetan;Jawa Timur;Jawa;Java -Bali;3520;East Java;Regency;Magetan;Magetan;1498.580165;1232.530996;1513.035152;1981.873724;1748.148915;2720.393762;2945.038286;3588.020725;3654.669339;9251.2;9792.6;10291.7;10823.9;11398.1;11978.1;11978.1;13237.19731;13020.10728
3305;Kabupaten Kebumen;Jawa Tengah;Jawa;Java -Bali;3305;Central Java;Regency;Kebumen;Kebumen;1532.144278;606.8181467;517.5110853;1609.614529;1040.656631;1517.716737;2146.934351;2449.590472;2551.489112;13707.057;14333.334;15163.092;16115.554;16916.22;17794.789;18777.049;19758.87662;19470.39703
3602;Kabupaten Lebak;Banten;Jawa;Java -Bali;3602;Banten;Regency;Lebak;Lebak;1540.651521;1752.94347;1578.522875;2419.815882;2431.668607;2959.548138;4121.840069;4032.88639;4584.364046;14006.209;14887.984;15756.247;16733.238;17665.397;18683.739;19767.366;20947.20432;20762.86893
5108;Kabupaten Buleleng;Bali; ;Java -Bali;5108;Bali;Regency;Buleleng;Buleleng;1540.733705;1510.588425;1954.20496;2513.03507;2440.44232;3146.770969;3620.70278;3956.998683;4104.727883;15480.21;16587.19;17741.75;18818.62;19950.72;21023.6;22204.11;23433.53591;22083.76424
3274;Kota Cirebon;Jawa Barat;Jawa;Java -Bali;3274;West Java;City;Kota Cirebon;Cirebon;1556.08842;549.5914118;1496.59668;1708.404288;1932.190018;1933.752224;1786.942434;2092.656002;1927.471656;11309.38;11863.88;11863.88;13269.24;14077.05;14893.14;15817.43;16355.02043;16178.38621
6402;Kabupaten Kutai Barat;Kalimantan Timur;Kalimantan;Kalimantan;6402;East Kalimantan;Regency;Kutai Barat;Kutai Barat;1559.685013;1190.780044;1784.868127;1709.798405;1158.389328;2178.286713;2594.455256;2936.287183;2789.10189;18045.834;18558.606;18906.634;18623.397;18468.16;19139.864;20103.632;21240.86386;20620.63063
7308;Kabupaten Maros;Sulawesi Selatan; ;Sulawesi;7308;South Sulawesi;Regency;Maros;Maros;1585.366159;1869.765614;2242.214538;2928.661063;2591.861867;3580.042367;3988.207223;4837.551977;4599.258319;9044.514;9612.262;10066.824;10916.729;11953.999;12768.318;13558.738;13726.46261;12234.39612
5202;Kabupaten Lombok Tengah;Nusa Tenggara Barat; ;Nusa Tenggara;5202;West Nusa Tenggara;Regency;Lombok Tengah;Lombok Tengah;1617.74243;1935.856951;2443.251217;2861.612234;3168.337928;4345.124703;4927.398859;5746.293757;5701.38084;8616.439;9153.911;9728.57;10264.392;10854.98;11551.694;11918.408;12402.76405;11574.25941
3519;Kabupaten Madiun;Jawa Timur;Jawa;Java -Bali;3519;East Java;Regency;Madiun;Madiun;1650.458515;1293.543553;1865.063837;2267.56343;2216.419491;3263.846802;3897.591059;4651.874285;4536.889549;9135.7;9654.1;10169.7;10704.9;11268.9;11879.3;11879.3;13161.50673;12939.07727
3574;Kota Probolinggo;Jawa Timur;Jawa;Java -Bali;3574;East Java;City;Kota Probolinggo;Probolinggo;1673.10605;1613.379877;1604.64006;1990.587629;1648.94904;1890.826936;1981.500882;2220.036782;2099.698686;5552.1;5911.3;6261.9;6628.8;7018.3;7430.6;7430.6;8117.166056;7945.082136
2172;Kota Tanjung Pinang;Kepulauan Riau; ;Sumatera;2172;Riau Islands;Capital City;Kota Tanjung Pinang;Tanjung Pinang;1682.401907;780.5697801;2249.203775;2342.029783;2225.936816;2541.836733;2827.541088;3100.501186;3212.198414;10479.812;11294.826;11891.256;12568.74;13197.815;13544.578;13979.223;14443.32888;13945.03403
3316;Kabupaten Blora;Jawa Tengah;Jawa;Java -Bali;3316;Central Java;Regency;Blora;Blora;1684.260579;1465.223918;2218.554253;2988.675141;2638.451919;3538.125988;3566.485207;5166.872867;5681.319306;11116.866;11712.505;12227.201;12882.588;15913.432;16866.641;17609.716;18292.7427;17440.30089
3207;Kabupaten Ciamis;Jawa Barat;Jawa;Java -Bali;3207;West Java;Regency;Ciamis;Ciamis;1689.406957;1466.833199;1772.576976;2311.149149;2477.758638;2470.110281;3260.27571;3470.746204;3268.083048;15213.67;16026.51;16026.51;17779.91;18844.97;19826.75;20904.75;22003.14768;21972.34327
5203;Kabupaten Lombok Timur;Nusa Tenggara Barat; ;Nusa Tenggara;5203;West Nusa Tenggara;Regency;Lombok Timur;Lombok Timur;1701.132731;1781.89525;2441.506165;2708.933765;2777.066641;3330.065627;3870.976604;4564.791803;5113.789235;10173.536;10734.563;11248.645;11913.551;12540.498;13323.778;13771.182;14425.61835;13978.42418
1601;Kabupaten Ogan Komering Ulu;Sumatera Selatan; ;Sumatera;1601;South Sumatera;Regency;Ogan Komering Ulu;Ogan Komering Ulu;1740.79274;1294.409484;966.7010601;1929.737401;1486.523801;2061.765192;1826.476643;1742.326952;1880.736996;7376.01;7704.61;7987.73;8230.96;8556.8;8904.37;9349.18;9853.777215;9852.791838
5201;Kabupaten Lombok Barat;Nusa Tenggara Barat; ;Nusa Tenggara;5201;West Nusa Tenggara;Regency;Lombok Barat;Lombok Barat;1758.597708;2117.424402;2757.682367;3182.797928;3267.754842;3746.337025;4128.361209;4806.139615;4725.561652;7827.193;8238.698;8690.58;9245.545;9792.221;10432.244;10491.888;10903.73343;10131.7491
3317;Kabupaten Rembang;Jawa Tengah;Pantura;Java -Bali;3317;Central Java;Regency;Rembang;Rembang;1777.700925;881.3135449;1935.918662;2831.993648;2679.502895;4015.477657;4525.459711;5166.952376;5222.232302;9277.163;9780.75;10284.274;10850.269;11418.009;12220.172;12939.882;13504.57102;13303.35292
6301;Kabupaten Tanah Laut;Kalimantan Selatan;Kalimantan;Kalimantan;6301;South Kalimantan;Regency;Tanah Laut;Tanah Laut;1859.599292;1481.202644;1953.723004;2596.57473;1835.024702;2437.621006;3487.520908;3638.462314;3430.978445;7895.32;8328.543;8594.167;8840.714;9127.646;9550.764;9994.793;10368.93904;10162.59716
7271;Kota Palu;Sulawesi Tengah; ;Sulawesi;7271;Central Sulawesi;Capital City;Kota Palu;Palu;1889.185754;1861.389865;3224.685844;3787.152762;3660.58455;3553.18623;4705.714334;5105.916464;4658.475131;10295.685;11252.679;12159.12;13112.71;13915.167;14585.805;15323.73;16347.57002;15605.39034
5271;Kota Mataram;Nusa Tenggara Barat; ;Nusa Tenggara;5271;West Nusa Tenggara;Capital City;Kota Mataram;Mataram;1926.353244;2124.248948;2644.136242;3065.824428;3028.884176;3139.128418;3287.323895;3675.584307;3317.342747;8476.039;9149.726;9890.431;10680.789;11533.898;12464.586;13085.79;13816.42632;13056.52288
3308;Kabupaten Magelang;Jawa Tengah;Jawa;Java -Bali;3308;Central Java;Regency;Magelang;Magelang;1941.887525;1596.117825;1953.68272;2622.444551;1611.735778;2841.890132;3309.835172;3716.103073;3844.889313;16071.143;17020.756;17936.288;18864.652;19876.744;20974.801;22082.796;23150.86039;22761.92593
3325;Kabupaten Batang;Jawa Tengah;Pantura;Java -Bali;3325;Central Java;Regency;Batang;Batang;1942.340199;1072.254537;1803.290656;2083.802733;2128.02618;3386.508816;3487.298849;4879.926774;4538.815662;10488.457;11104.697;11693.897;12328.239;12942.691;13667.08;14448.626;15182.97283;14987.11248
3471;Kota Yogyakarta;Di Yogyakarta;Jawa;Java -Bali;3471;Yogyakarta;Capital City;Kota Yogyakarta;Yogyakarta;1946.862414;2339.138738;2240.322277;2995.677715;2617.961544;3079.08216;3268.18818;3435.030154;3103.136051;19189.075;20239.558;21307.764;22393.012;23536.288;24768.426;26128.652;27689.44897;27019.36431
6310;Kabupaten Tanah Bumbu;Kalimantan Selatan;Kalimantan;Kalimantan;6310;South Kalimantan;Regency;Tanah Bumbu;Tanah Bumbu;1976.374584;2178.837396;2443.08297;3058.010146;2801.611548;3611.514992;4236.401971;5450.357455;4965.373875;12158.928;12621.177;13093.813;13478.862;13899.711;14474.752;15073.679;15621.46082;15393.38749
5207;Kabupaten Sumbawa Barat;Nusa Tenggara Barat; ;Nusa Tenggara;5207;West Nusa Tenggara;Regency;Sumbawa Barat;Sumbawa Barat;1986.32812;1902.89048;2288.953084;2289.559942;1857.96895;2161.31126;2521.904277;3125.137716;3235.24397;10836.577;11218.819;11070.856;22924.173;24534.899;19848.249;13083.944;12866.2894;16569.20749
3521;Kabupaten Ngawi;Jawa Timur;Jawa;Java -Bali;3521;East Java;Regency;Ngawi;Ngawi;2001.092036;1215.774112;2137.292518;2846.809369;2567.495429;4086.700722;4439.709302;5595.972249;5794.766702;9568.2;10094;10681;11223.1;11807.6;12406.4;12406.4;13711.49641;13479.77212
2101;Kabupaten Karimun;Kepulauan Riau; ;Sumatera;2101;Riau Islands;Regency;Karimun;Karimun;2020.930805;1380.088036;2756.215769;3001.345271;3114.829592;3421.965782;3115.945609;3466.985617;3680.767268;6297.817;6744.254;7207.305;7678.539;8152.07;8583.141;9016.343;9469.466053;9129.512222
3277;Kota Cimahi;Jawa Barat;Jawa;Java -Bali;3277;West Java;City;Kota Cimahi;Cimahi;2032.221992;1929.804033;1497.118734;2016.23036;1459.151766;2081.819444;2436.624306;2580.801099;2552.577379;15212.15;16072.36;16072.36;17876.44;18882.16;19907.13;21038.45;22841.71586;22325.49308
6112;Kabupaten Kubu Raya;Kalimantan Barat;Kalimantan;Kalimantan;6112;West Kalimantan;Regency;Kubu Raya;Kubu Raya;2050.433337;36.59499737;1975.478043;2944.855947;647.0057881;4158.601664;5479.875071;5851.186849;4729.717;12040.89;12822.54;13628.07;14493.65;15416.53;16424.3;17347.93;18278.37218;17834.20774
6405;Kabupaten Berau;Kalimantan Timur;Kalimantan;Kalimantan;6405;East Kalimantan;Regency;Berau;Berau;2056.9714;2743.272805;3686.946568;3336.604112;3301.147194;4250.035961;5485.135892;6027.637895;5549.098773;20467.253;22591.474;24449.675;25902.53;25461.37;26227.292;26763.907;28287.85965;27340.21635
6309;Kabupaten Tabalong;Kalimantan Selatan;Kalimantan;Kalimantan;6309;South Kalimantan;Regency;Tabalong;Tabalong;2135.592551;2584.149304;2557.910146;2765.123499;2078.491739;2684.815554;3254.615422;3746.126378;4845.018824;11625.11;12132.178;12621.202;12925.336;14385.571;13829.175;14349.957;14882.74847;14492.82046
3511;Kabupaten Bondowoso;Jawa Timur;Jawa;Java -Bali;3511;East Java;Regency;Bondowoso;Bondowoso;2161.993294;2394.432633;2561.106299;2957.927138;2680.655538;3385.035433;3641.289607;3807.375879;4168.359678;9583.4;10140.1;10652.4;11179.6;11735.6;12325.7;12325.7;13638.62532;13453.14002
9107;Kabupaten Sorong;Papua Barat; ;Papua;9107;Papua Barat;Regency;Sorong;Sorong;2172.033304;103.920555;3097.525664;3079.321735;2080.065847;5047.837511;2415.089856;3568.067026;1708.265232;2210.461;2362.275;7471.953;7647.416;7715.823;7973.972;8427.11;8598.047632;8383.096441
3206;Kabupaten Tasikmalaya;Jawa Barat;Jawa;Java -Bali;3206;West Java;Regency;Tasikmalaya;Tasikmalaya;2199.029871;2734.964596;2464.405014;2953.162994;2684.65856;3875.680823;5282.922654;5959.656048;5341.751465;17191.75;17991.12;17991.12;19662.49;20824.8;22063.29;23319.64;24586.89909;24345.94748
7306;Kabupaten Gowa;Sulawesi Selatan; ;Sulawesi;7306;South Sulawesi;Regency;Gowa;Gowa;2200.320359;2891.367288;3590.369435;4470.170078;4045.193335;5214.679072;5461.81795;6370.200769;5965.016742;8289.113;9070.002;9720.17;10380.219;11166.022;11971.359;12825.808;13789.43677;14032.13086
3512;Kabupaten Situbondo;Jawa Timur;Pantura;Java -Bali;3512;East Java;Regency;Situbondo;Situbondo;2224.043238;2187.905724;2966.821516;3085.825071;3320.175961;4195.773473;4572.496726;5068.142556;5265.314024;9411.6;9993.8;10572.4;11086.5;11640.8;12230.5;12230.5;13599.39604;13282.53011
3326;Kabupaten Pekalongan;Jawa Tengah;Pantura;Java -Bali;3326;Central Java;Regency;Pekalongan;Pekalongan;2260.117248;1399.599156;2212.445374;2589.69081;2549.624615;3972.40563;3849.433295;4716.904435;4743.999545;11354.85;12034.806;12630.369;13234.564;13917.702;14679.129;15525.051;16324.9888;16016.44651
3327;Kabupaten Pemalang;Jawa Tengah;Pantura;Java -Bali;3327;Central Java;Regency;Pemalang;Pemalang;2277.288857;850.7008867;2151.211911;2494.443583;2819.775826;3962.741915;4185.759169;4966.905523;5006.85412;12477.235;13172.064;13898.669;14673.696;15463.801;16336.984;17268.889;18224.42686;18104.14564
3518;Kabupaten Nganjuk;Jawa Timur;Jawa;Java -Bali;3518;East Java;Regency;Nganjuk;Nganjuk;2297.525893;841.5806465;2719.546579;3094.260759;3032.136705;4168.071288;4987.686186;5733.856642;5185.697587;12767;13456;14142.9;14875.4;15661.8;16485.6;16485.6;18304.13675;17991.13601
6502;Kabupaten Bulungan;Kalimantan Utara;Kalimantan;Kalimantan;6502;North Kalimantan;Regency;Bulungan;Bulungan;2363.702052;1164.987706;1929.212479;1248.511684;1227.259296;1251.568789;1960.609708;3348.843578;2536.449811;8646.404;9110.271;9500.924;9716.362;9996.96;10570.934;11101.28;11532.16809;11457.20899
3278;Kota Tasikmalaya;Jawa Barat;Jawa;Java -Bali;3278;West Java;City;Kota Tasikmalaya;Tasikmalaya;2420.309404;2665.809374;2741.128285;3832.482684;3611.100606;4556.667884;4940.84293;5230.741336;4819.64667;10324.52;10961.87;10961.87;12370.62;13225.25;14027.8;14861.53;15632.73446;15479.53367
3313;Kabupaten Karanganyar;Jawa Tengah;Jawa;Java -Bali;3313;Bali;Regency;Karangasem;Karangasem;2472.430333;2030.312946;2872.687428;4090.54381;3731.682032;5630.371582;6192.757832;7902.847143;7429.920897;18219.457;19256.516;20262.444;21286.287;22428.794;23731.952;25150.278;11132.81914;10637.40868
5104;Kabupaten Gianyar;Bali; ;Java -Bali;5104;Bali;Regency;Gianyar;Gianyar;2495.377642;2450.480418;3084.577326;3547.075428;3257.561237;3444.008972;3653.933968;4270.594218;3734.237598;12508.66;13361.4;14269.42;15168.55;16125.28;17005.12;18030.41;19045.03266;17449.05892
7171;Kota Manado;Sulawesi Utara; ;Sulawesi;7171;North Sulawesi;Capital City;Kota Manado;Manado;2499.665008;2497.246696;3225.164633;3563.065102;3441.666235;4055.655889;4028.781199;4314.59377;4109.010761;16255.156;17419.698;18584.852;19773.192;21193.827;22622.64;24126.557;25584.57512;24783.77792
3315;Kabupaten Grobogan;Jawa Tengah;Jawa;Java -Bali;3315;Central Java;Regency;Grobogan;Grobogan;2500.601918;2608.156119;3044.127528;4278.719475;4319.247955;5990.18917;7010.760867;7759.596118;7972.578252;13842.047;14474.729;15064.457;15962.619;16674.63;17659.254;18688.567;19645.25772;19332.89812
1604;Kabupaten Lahat;Sumatera Selatan; ;Sumatera;1604;South Sumatera;Regency;Lahat;Lahat;2524.835982;1813.742588;1419.135425;1708.785348;3061.657211;3268.09107;2223.723169;3225.423453;2474.171217;9479.39;9937.39;10318.7;10539.02;10786.01;11265.29;11723.72;12371.35351;12415.89038
3504;Kabupaten Tulungagung;Jawa Timur;Jawa;Java -Bali;3504;East Java;Regency;Tulungagung;Tulungagung;2553.482028;2316.338465;3023.19423;4018.743109;3752.911385;5066.364581;5416.414692;5990.150215;5740.408832;18999;20164.3;21265.2;22326.6;23446.4;24637.4;24637.4;27299.56297;26456.00647
3508;Kabupaten Lumajang;Jawa Timur;Jawa;Java -Bali;3508;East Java;Regency;Lumajang;Lumajang;2553.689477;2795.420172;2866.493897;3559.897479;3044.862208;3844.206861;4354.440416;4817.607759;5109.140794;16053.4;16949.6;17851.9;18677;19555.2;20542.9;20542.9;22564.53392;21934.98342
3208;Kabupaten Kuningan;Jawa Barat;Jawa;Java -Bali;3208;West Java;Regency;Kuningan;Kuningan;2564.772196;2117.516473;2599.093577;3256.231495;3571.448518;4811.382655;4523.140762;5944.220319;5637.524125;10962.96;11648.54;11648.54;13175.67;13977.77;14866.62;15821.95;16865.68038;16880.85949
6107;Kabupaten Sintang;Kalimantan Barat;Kalimantan;Kalimantan;6107;West Kalimantan;Regency;Sintang;Sintang;2585.95226;10.21866858;285.5155584;295.063005;336.3432613;678.9183629;626.6146;636.5717396;603.7320174;6674.58;7106.22;7487.75;7830.07;8243.74;8683.37;9158.73;9586.492062;9376.547886
3324;Kabupaten Kendal;Jawa Tengah;Pantura;Java -Bali;3324;Central Java;Regency;Kendal;Kendal;2648.33125;1597.148413;2231.7042;3491.306901;3302.966061;4628.074995;4562.762835;6392.915211;6030.031412;21075.717;22386.124;23536.834;24762.325;26131.137;27649.777;29245.665;30843.75957;30371.85005
1406;Kabupaten Kampar;Riau; ;Sumatera;1406;Riau;Regency;Kampar;Kampar;2652.496185;1736.86792;4803.709444;6237.966956;7167.483936;12311.53863;13577.77411;11983.25237;8504.545441;41668.55;44297.58;45816.47;46314.07;47610.21;49022.01;49964.7;51908.93854;51441.7581
3505;Kabupaten Blitar;Jawa Timur;Jawa;Java -Bali;3505;East Java;Regency;Blitar;Blitar;2661.194131;2947.417887;2887.942711;3800.710711;3266.367185;5114.971782;5884.490116;6824.398314;6840.657096;18054.5;18967.3;19920.2;20928.5;21991.4;23107.5;23107.5;25528.8724;24944.26122
3372;Kota Surakarta;Jawa Tengah;Jawa;Java -Bali;3372;Central Java;City;Kota Surakarta;Surakarta;2724.678191;1970.248357;2682.665306;3374.855773;2941.370045;3545.180072;3487.680871;4184.401222;3966.837798;24123.782;25631.681;26984.359;28453.494;29966.373;31685.48;33506.222;35307.11353;34692.76976
3314;Kabupaten Sragen;Jawa Tengah;Jawa;Java -Bali;3314;Central Java;Regency;Sragen;Sragen;2732.872391;2170.656322;3045.085395;4535.628219;4332.91755;6348.884007;6856.170808;8391.129838;7790.911648;17902.105;19102.182;20169.825;21390.871;22618.322;23977.207;25356.46;26802.3872;26317.26399
6401;Kabupaten Paser;Kalimantan Timur;Kalimantan;Kalimantan;6401;East Kalimantan;Regency;Pasir;Pasir;2858.553264;2979.609199;3287.053814;3830.188154;2849.458136;3210.14799;4044.00468;4242.229221;4038.776142;31160.226;33281.215;34782.536;34472.875;32755.516;33137.651;34356.415;35717.3692;34727.99807
3673;Kota Serang;Banten;Pantura;Java -Bali;3673;Banten;Capital City;Kota Serang;Serang;2924.666494;3234.62788;2792.921661;4259.236591;3857.959176;4765.232427;5589.881555;6404.751323;6627.898643;14604.637;15670.784;16745.084;17808.478;18935.486;20153.023;21455.252;22266.69119;21830.26404
3402;Kabupaten Bantul;Di Yogyakarta;Jawa;Java -Bali;3402;Yogyakarta;Regency;Bantul;Bantul;2968.136933;2972.62359;3316.196224;4540.979476;4187.064141;5482.244042;6584.51579;7553.002252;7267.568858;13407.022;14138.719;14851.124;15588.52;16375.513;17209.872;18150.877;19157.38475;18839.37216
